song_id,title,lyricist,composer,arranger,opening_lyrics,full_lyrics,song_url
104091,青春は恥ずかしい,秋元康,福富雅之,福富雅之,服を買おうか?やめようか?悩む　ピアス開けようか?やめようか?悩む　メール打とうか?やめようか?悩む　デートしようか?やめようか?悩む　　学校は　友達に　会うために行くよ　ってかさ… ってかさ…　毎日　おしゃべりデイ　(今日も明日もエブリーバディ・スペシャルディ)　授業なんてどうでもいい　聞いちゃいない　アレレ…先生　まだまだいたんだ?　(自分勝手にシングライク会話中)　　最後のチャイム鳴ったら　即行　帰ろう　いつものトコに遊びに行くぜ!　馬鹿になって楽になろう　初めから　馬鹿だっけ…　　青春って(Yeah!Yeah!)なんだか恥ずかしい(Yeah!)　うまく言えないけれど　お尻が　むずむずして来るよ　瞳の中が(Yeah!Yeah!)キラキラしてるようで(Yeah!)　そんな嘘っぽい言葉　今誰も　口になんかしないし…　　ゲームしようか?やめようか?迷う　ダイエット始めるか?やめようか?迷う　泣いてみようか?やめようか?迷う　キスをしようか?やめようか?迷う　　そんないいコになれるわけないよね　ウザいし…ウザいし…バリバリ 考えデイ　(過去とか未来とかなるようにしかならねえ)　女の子はいつだって今を生きる　今が今が楽しけりゃいいじゃん　(ルールなんて苦手だから暴走中)　　イカシタ男の子たちに声を掛けられたら　ギリギリまではかまってあげる　恋愛するとメンドーだから　盛り上がって終わりだよ　　青春って(Yeah!Yeah!)なんかカッコ悪い(Yeah!)　汗をいっぱいかいて　努力は　見えないようにしろよ　優等生は(Yeah!Yeah!)まっすぐすぎると思う(Yeah!)　ちょっと肩の力抜けばいい　マジで疲れちゃうよね　　最後のチャイム鳴ったら　即行　帰ろう　いつものトコに遊びに行くぜ!　馬鹿になって楽になろう　初めから　馬鹿だっけ…　　青春って(Yeah!Yeah!)なんだか恥ずかしい(Yeah!)　うまく言えないけれど　お尻が　むずむずして来るよ　瞳の中が(Yeah!Yeah!)キラキラしてるようで(Yeah!)　そんな嘘っぽい言葉　今誰も　口になんかしないし…　　青春って(Yeah!Yeah!)なんかカッコ悪い(Yeah!)　汗をいっぱいかいて　努力は　見えないようにしろよ　優等生は(Yeah!Yeah!)まっすぐすぎると思う(Yeah!)　ちょっと肩の力抜けばいい　マジで疲れちゃうよね　　服を買おうか?やめようか?悩む　ピアス開けようか?やめようか?悩む　メール打とうか?やめようか?悩む　デートしようか?やめようか?悩む,"服を買おうか?やめようか?悩む
ピアス開けようか?やめようか?悩む
メール打とうか?やめようか?悩む
デートしようか?やめようか?悩む

学校は　友達に　会うために行くよ
ってかさ… ってかさ…　毎日　おしゃべりデイ
(今日も明日もエブリーバディ・スペシャルディ)
授業なんてどうでもいい　聞いちゃいない
アレレ…先生　まだまだいたんだ?
(自分勝手にシングライク会話中)

最後のチャイム鳴ったら　即行　帰ろう
いつものトコに遊びに行くぜ!
馬鹿になって楽になろう
初めから　馬鹿だっけ…

青春って(Yeah!Yeah!)なんだか恥ずかしい(Yeah!)
うまく言えないけれど　お尻が
むずむずして来るよ
瞳の中が(Yeah!Yeah!)キラキラしてるようで(Yeah!)
そんな嘘っぽい言葉　今誰も
口になんかしないし…

ゲームしようか?やめようか?迷う
ダイエット始めるか?やめようか?迷う
泣いてみようか?やめようか?迷う
キスをしようか?やめようか?迷う

そんないいコになれるわけないよね
ウザいし…ウザいし…バリバリ 考えデイ
(過去とか未来とかなるようにしかならねえ)
女の子はいつだって今を生きる
今が今が楽しけりゃいいじゃん
(ルールなんて苦手だから暴走中)

イカシタ男の子たちに声を掛けられたら
ギリギリまではかまってあげる
恋愛するとメンドーだから
盛り上がって終わりだよ

青春って(Yeah!Yeah!)なんかカッコ悪い(Yeah!)
汗をいっぱいかいて　努力は
見えないようにしろよ
優等生は(Yeah!Yeah!)まっすぐすぎると思う(Yeah!)
ちょっと肩の力抜けばいい
マジで疲れちゃうよね

最後のチャイム鳴ったら　即行　帰ろう
いつものトコに遊びに行くぜ!
馬鹿になって楽になろう
初めから　馬鹿だっけ…

青春って(Yeah!Yeah!)なんだか恥ずかしい(Yeah!)
うまく言えないけれど　お尻が
むずむずして来るよ
瞳の中が(Yeah!Yeah!)キラキラしてるようで(Yeah!)
そんな嘘っぽい言葉　今誰も
口になんかしないし…

青春って(Yeah!Yeah!)なんかカッコ悪い(Yeah!)
汗をいっぱいかいて　努力は
見えないようにしろよ
優等生は(Yeah!Yeah!)まっすぐすぎると思う(Yeah!)
ちょっと肩の力抜けばいい
マジで疲れちゃうよね

服を買おうか?やめようか?悩む
ピアス開けようか?やめようか?悩む
メール打とうか?やめようか?悩む
デートしようか?やめようか?悩む",https://www.uta-net.com/song/104091/
224610,制服を脱ぎたくなって来た,秋元康,多田慎也,野中“まさ”雄一,別れ際の手の振り方で　あなたには寂しさがバレてる　好きだってことは心のざわめきを　何となく感じ合うこと　　明日も二人は会えるのに　だけどそれまでが待ち遠しい　そんな自分にあきれちゃう　ああこれが恋なのか　　制服を脱ぎたくなって来た　早く大人になりたいよ　門限なんか　もう気にしないで　時には外泊だってして　秘密も作りたい　子供扱いは卒業させて　　アスファルトの向こう側から　大声で名前叫ぶなんて…　あなたってわざとオーバーな仕草で　今日もまた迎えてくれる　　日差しが傾くスピードが　会っている間　気になるんだ　そばにいられるしあわせが　短くて切ないよ　　制服を脱ぐ季節が来れば　もっと自由になれるはず　生きたいように生きてみたいよ　誰にも干渉されないで　自分に正直に…　私服になって恋愛したい　　制服を脱ぎたくなって来た　早く大人になりたいよ　門限なんか　もう気にしないで　時には外泊だってして　秘密も作りたい　子供扱いは卒業させて,"別れ際の手の振り方で
あなたには寂しさがバレてる
好きだってことは心のざわめきを
何となく感じ合うこと

明日も二人は会えるのに
だけどそれまでが待ち遠しい
そんな自分にあきれちゃう
ああこれが恋なのか

制服を脱ぎたくなって来た
早く大人になりたいよ
門限なんか　もう気にしないで
時には外泊だってして
秘密も作りたい
子供扱いは卒業させて

アスファルトの向こう側から
大声で名前叫ぶなんて…
あなたってわざとオーバーな仕草で
今日もまた迎えてくれる

日差しが傾くスピードが
会っている間　気になるんだ
そばにいられるしあわせが
短くて切ないよ

制服を脱ぐ季節が来れば
もっと自由になれるはず
生きたいように生きてみたいよ
誰にも干渉されないで
自分に正直に…
私服になって恋愛したい

制服を脱ぎたくなって来た
早く大人になりたいよ
門限なんか　もう気にしないで
時には外泊だってして
秘密も作りたい
子供扱いは卒業させて",https://www.uta-net.com/song/224610/
180729,世界が泣いてるなら,秋元康,川島有真,野中“まさ”雄一,テレビが伝えてる悲しい出来事を　淡々と伝えるニュースキャスター　すでに用意された原稿　間違えないように　機械的に読み上げてた　　人はどんなつらいことにも　そのうち慣れてしまう　傷口から目を背(そむ)けて　痛み忘れ…　　もしも　世界が泣いてるなら　僕も号泣しよう　何事もなかった　そんなふりなんてできない　誰かが泣いてるなら　その場に立ち止まろう　無関心のままじゃ　僕は生きている価値がないよ　　新聞の一面　生々しい涙　争いの連鎖は絶望の道　どこで誰と握手をすれば　白い鳩が飛ぶか　賢い人　教えてくれ　　胸が苦しくなった人は　ニュースを切り替えて　きっと笑える動画でも見るのだろう　　もしも　世界が泣いてるなら　僕も号泣しよう　遠い国のことと　他人事にはできない　誰かが泣いてるなら　まわりが助けるべきだ　同じ時代生きてる　僕はその中の一人なんだ　　「僕は無力だ。何もできない。一緒に泣くことしかできない」　「悲しみに慣れるのは嫌だ。だから、　世界が泣いてるなら、僕も号泣しよう」　　もしも　世界が泣いてるなら　僕も号泣しよう　何事もなかった　そんなふりなんてできない　誰かが泣いてるなら　その場に立ち止まろう　無関心のままじゃ　僕は生きている価値がないよ,"テレビが伝えてる悲しい出来事を
淡々と伝えるニュースキャスター
すでに用意された原稿　間違えないように
機械的に読み上げてた

人はどんなつらいことにも
そのうち慣れてしまう
傷口から目を背(そむ)けて　痛み忘れ…

もしも
世界が泣いてるなら
僕も号泣しよう
何事もなかった
そんなふりなんてできない
誰かが泣いてるなら
その場に立ち止まろう
無関心のままじゃ
僕は生きている価値がないよ

新聞の一面　生々しい涙
争いの連鎖は絶望の道
どこで誰と握手をすれば　白い鳩が飛ぶか
賢い人　教えてくれ

胸が苦しくなった人は
ニュースを切り替えて
きっと笑える動画でも見るのだろう

もしも
世界が泣いてるなら
僕も号泣しよう
遠い国のことと
他人事にはできない
誰かが泣いてるなら
まわりが助けるべきだ
同じ時代生きてる
僕はその中の一人なんだ

「僕は無力だ。何もできない。一緒に泣くことしかできない」
「悲しみに慣れるのは嫌だ。だから、
世界が泣いてるなら、僕も号泣しよう」

もしも
世界が泣いてるなら
僕も号泣しよう
何事もなかった
そんなふりなんてできない
誰かが泣いてるなら
その場に立ち止まろう
無関心のままじゃ
僕は生きている価値がないよ",https://www.uta-net.com/song/180729/
307692,世界のスーパーヒーロー,秋元康,YU-JIN,YU-JIN,きっと君なら　やるんだろうって　そう僕は確信してたんだ　出会った頃の夢物語　今　ちゃんと現実になったじゃないか　　どんな苦しいピンチの時も　何とかなると前を向いてた　失敗してもまたやればいい　いつもへこたれない笑顔　　世界へと(世界へと)羽ばたいて(羽ばたいて)　後を追う者に語り継がれる伝説を誰も知っている　この街に(この街に)生まれて(生まれて)　こんな僕たちの誇りになった　君はスーパーヒーロー　ありがとう(いつか目指すよ)　　誰もがみんな　口を揃えて　足元を見るべきと言ったけど　今の自分に高すぎる壁　越えた時　また一つ大きくなれる　　ふいの嵐に巻き込まれたり　想像しないトラブルもあり　順風満帆(じゅんぷうまんぱん)に来たわけじゃない　それが強くなった理由　　大空を(大空を)駆け巡る(駆け巡る)　自由知る者はもっと遠くへ飛んでみたいって願うもの　鳥たちに(鳥たちに)負けない(負けない)　いつも可能性　信じていよう　空を飛びたいなら…　頑張ろう　　世界は広いんだ　見つかっていない　ダイヤモンドは　あちこちにまだきっとあるよ　　世界へと(世界へと)羽ばたいて(羽ばたいて)　後を追う者に語り継がれる伝説を誰も知っている　この街に(この街に)生まれて(生まれて)　こんな僕たちの誇りになった　君はスーパーヒーロー　ありがとう(いつか目指すよ),"きっと君なら　やるんだろうって
そう僕は確信してたんだ
出会った頃の夢物語
今　ちゃんと現実になったじゃないか

どんな苦しいピンチの時も
何とかなると前を向いてた
失敗してもまたやればいい
いつもへこたれない笑顔

世界へと(世界へと)羽ばたいて(羽ばたいて)
後を追う者に語り継がれる伝説を誰も知っている
この街に(この街に)生まれて(生まれて)
こんな僕たちの誇りになった　君はスーパーヒーロー
ありがとう(いつか目指すよ)

誰もがみんな　口を揃えて
足元を見るべきと言ったけど
今の自分に高すぎる壁
越えた時　また一つ大きくなれる

ふいの嵐に巻き込まれたり
想像しないトラブルもあり
順風満帆(じゅんぷうまんぱん)に来たわけじゃない
それが強くなった理由

大空を(大空を)駆け巡る(駆け巡る)
自由知る者はもっと遠くへ飛んでみたいって願うもの
鳥たちに(鳥たちに)負けない(負けない)
いつも可能性　信じていよう　空を飛びたいなら…
頑張ろう

世界は広いんだ
見つかっていない
ダイヤモンドは
あちこちにまだきっとあるよ

世界へと(世界へと)羽ばたいて(羽ばたいて)
後を追う者に語り継がれる伝説を誰も知っている
この街に(この街に)生まれて(生まれて)
こんな僕たちの誇りになった　君はスーパーヒーロー
ありがとう(いつか目指すよ)",https://www.uta-net.com/song/307692/
325813,絶対インスピレーション,秋元康,杉山勝彦,杉山勝彦・谷地学,インスピレーション　頭の中でピンと来たんだ　インスピレーション　初めて目と目が合った瞬間　インスピレーション　僕はまるで　稲妻に撃たれたように　特別な何かを感じた　　それは　(ただの勘違いか　単なる先入観か　身勝手な思い込みか Oh)　何だろう？　(いつかどこかで見た　既視感に似ている　神からのメッセージか？ Oh)　　ラッシュアワーの電車を降りて　自動改札で通せんぼされた　戸惑う君が振り向きながら　急いでる後ろの人に謝った　　目の前のそんな出来事が　何かしら意味を持ってるようで　その日から君の姿をどこかで　探している僕がいた　　インスピレーション　言葉でなんか説明できない　インスピレーション　ハートをふいに掴まれたんだ　インスピレーション　予感という普通の感覚を飛び越えた　想像以上の衝撃で…　インスピレーション　頭の中でピンと来たんだ　インスピレーション　初めて目と目が合った瞬間　インスピレーション　僕はまるで　稲妻に撃たれたように　特別な何かを感じた　　だって　(生まれた時から　こうなる運命だって納得してしまった Oh)　なぜだろう？　(僕はここで次に　何をやるべきかって　聴かなくても確信した Oh)　　続きがあるもの　それで終わるもの　この世にあるものは　きっと二つだけ　僕に興味がなかったのなら　時間もただ　風のように通り過ぎる　　はっきりと　僕は見えたんだ　この先もずっと続く未来　微笑んでる君と見守ってる僕と　思い出してるのは今日だ　　ストップモーション　瞼にずっと焼き付いている　ストップモーション　名前も知らぬ運命の人　ストップモーション　一目惚れと呼んだら儚く消えただろう　縁とは切れない赤い糸　ストップモーション　世界が一瞬止まったように　ストップモーション　周りの喧騒　聴こえなかった　ストップモーション　何かがきっと始まるようなその兆しを　僕は何となく気づいたよ　　全部　正しかった　あの日感じてた予感　答え合わせをしてみたら　確かに想像してた通りだ　直感って　いつだって　人が持ってる本能だ　こうなるとわかっていたのさ　君と(僕が)愛し合うこと　　インスピレーション　自分自身に伝えたいんだ　インスピレーション　これから起きる色んなこと　インスピレーション　耳を澄まして心で叫んだまま　言う通りにしてみればいい　　そうだ　そうしよう　　インスピレーション　言葉でなんか説明できない　インスピレーション　ハートをふいに掴まれたんだ　インスピレーション　予感という普通の感覚を飛び越えた　想像以上の衝撃で…　インスピレーション　頭の中でピンと来たんだ　インスピレーション　初めて目と目が合った瞬間　インスピレーション　僕はまるで　稲妻に撃たれたように　特別な何かを感じた　　だって　(生まれた時から　こうなる運命だって納得してしまった Oh)　なぜだろう？　(僕はここで次に　何をやるべきかって　聴かなくても確信した Oh)　　絶対インスピレーション,"インスピレーション
頭の中でピンと来たんだ
インスピレーション
初めて目と目が合った瞬間
インスピレーション
僕はまるで　稲妻に撃たれたように
特別な何かを感じた

それは
(ただの勘違いか　単なる先入観か　身勝手な思い込みか Oh)
何だろう？
(いつかどこかで見た　既視感に似ている　神からのメッセージか？ Oh)

ラッシュアワーの電車を降りて
自動改札で通せんぼされた
戸惑う君が振り向きながら
急いでる後ろの人に謝った

目の前のそんな出来事が
何かしら意味を持ってるようで
その日から君の姿をどこかで
探している僕がいた

インスピレーション
言葉でなんか説明できない
インスピレーション
ハートをふいに掴まれたんだ
インスピレーション
予感という普通の感覚を飛び越えた
想像以上の衝撃で…
インスピレーション
頭の中でピンと来たんだ
インスピレーション
初めて目と目が合った瞬間
インスピレーション
僕はまるで　稲妻に撃たれたように
特別な何かを感じた

だって
(生まれた時から　こうなる運命だって納得してしまった Oh)
なぜだろう？
(僕はここで次に　何をやるべきかって　聴かなくても確信した Oh)

続きがあるもの　それで終わるもの
この世にあるものは　きっと二つだけ
僕に興味がなかったのなら
時間もただ　風のように通り過ぎる

はっきりと　僕は見えたんだ
この先もずっと続く未来
微笑んでる君と見守ってる僕と
思い出してるのは今日だ

ストップモーション
瞼にずっと焼き付いている
ストップモーション
名前も知らぬ運命の人
ストップモーション
一目惚れと呼んだら儚く消えただろう
縁とは切れない赤い糸
ストップモーション
世界が一瞬止まったように
ストップモーション
周りの喧騒　聴こえなかった
ストップモーション
何かがきっと始まるようなその兆しを
僕は何となく気づいたよ

全部　正しかった
あの日感じてた予感
答え合わせをしてみたら
確かに想像してた通りだ
直感って　いつだって
人が持ってる本能だ
こうなるとわかっていたのさ
君と(僕が)愛し合うこと

インスピレーション
自分自身に伝えたいんだ
インスピレーション
これから起きる色んなこと
インスピレーション
耳を澄まして心で叫んだまま
言う通りにしてみればいい

そうだ　そうしよう

インスピレーション
言葉でなんか説明できない
インスピレーション
ハートをふいに掴まれたんだ
インスピレーション
予感という普通の感覚を飛び越えた
想像以上の衝撃で…
インスピレーション
頭の中でピンと来たんだ
インスピレーション
初めて目と目が合った瞬間
インスピレーション
僕はまるで　稲妻に撃たれたように
特別な何かを感じた

だって
(生まれた時から　こうなる運命だって納得してしまった Oh)
なぜだろう？
(僕はここで次に　何をやるべきかって　聴かなくても確信した Oh)

絶対インスピレーション",https://www.uta-net.com/song/325813/
224613,ゼロベース,秋元康,粟津彰,佐々木裕,AH-　The end　The end　ここで終わり　また始まる　　夜と朝には　別の世界がある　流れる時間(とき)が止まったような…　昨日でもなく明日でもなくて　まして今日とは違う間(はざま)　　夢か現(うつつ)か　どこにいるのか　誰にもわからないよ　　ゼロベース　ゼロベース　やりかけた1(いち)も消えて　何もない　何もない　空白の記憶だけ　ゼロベース　ゼロベース　抱えてた負(ふ)も帳消し　愛だけは　愛だけは　片隅にあるだろうか？　　月と太陽　やがて空は変わる　空気の色が褪せるように…　自分らしさは過去形ではなく　たぶん自分の願望さ　　期待したって　今は無駄だろう　すべては置き去りだよ　　ゼロベース　ゼロベース　始まりは絶望か　暗闇は　暗闇は　陽が昇る前兆だ　ゼロベース　ゼロベース　悲しみは忘れてしまえ　愛なんて　愛なんて　錯覚と思えばいい　　ゼロベース　ゼロベース　やりかけた1(いち)も消えて　何もない　何もない　空白の記憶だけ　ゼロベース　ゼロベース　抱えてた負(ふ)も帳消し　愛だけは　愛だけは　片隅にあるだろうか？　　One day　One day　1日は　途中から,"AH-
The end　The end
ここで終わり
また始まる

夜と朝には
別の世界がある
流れる時間(とき)が止まったような…
昨日でもなく明日でもなくて
まして今日とは違う間(はざま)

夢か現(うつつ)か　どこにいるのか
誰にもわからないよ

ゼロベース　ゼロベース
やりかけた1(いち)も消えて
何もない　何もない
空白の記憶だけ
ゼロベース　ゼロベース
抱えてた負(ふ)も帳消し
愛だけは　愛だけは
片隅にあるだろうか？

月と太陽
やがて空は変わる
空気の色が褪せるように…
自分らしさは過去形ではなく
たぶん自分の願望さ

期待したって　今は無駄だろう
すべては置き去りだよ

ゼロベース　ゼロベース
始まりは絶望か
暗闇は　暗闇は
陽が昇る前兆だ
ゼロベース　ゼロベース
悲しみは忘れてしまえ
愛なんて　愛なんて
錯覚と思えばいい

ゼロベース　ゼロベース
やりかけた1(いち)も消えて
何もない　何もない
空白の記憶だけ
ゼロベース　ゼロベース
抱えてた負(ふ)も帳消し
愛だけは　愛だけは
片隅にあるだろうか？

One day　One day
1日は
途中から",https://www.uta-net.com/song/224613/
108736,卒業式の忘れもの,秋元康,浜崎裕司,原田ナオ,制服を着てる先輩と会えるのは　これが最後だと思うと泣ける　毎日　ずっと　どこかに探して来た　背の高さ　明日から見当たらない　　校庭の隅に　満開の桜の木たち　春風に陽射しの雫が揺れている　　思い出は忘れもの　ずっと　そばにいたのに…　心の端っこにそのままにしてた　残された寂しさと　ホントは好きだったこと　考えないように　無邪気に過ごした季節が終わる　　制服が少し　小さめに見えるのは　きっと　大人になったからでしょう　4月になれば　都会へと行ってしまう　その肩に　一枚の夢　花びら…　　校門の中で　テニス部のみんな集まり　微笑みに涙を隠して見送った　　思い出は忘れもの　胸がきゅんとして来て　日向がいつもより　暖かく感じる　時々は振り向いて　私をちゃんと見て欲しい　一度も言えぬまま　憧れ続けた季節の後で…　　思い出は忘れもの　ずっと　そばにいたのに…　心の端っこにそのままにしてた　残された寂しさと　ホントは好きだったこと　考えないように　無邪気に過ごした季節が終わる,"制服を着てる先輩と会えるのは
これが最後だと思うと泣ける
毎日　ずっと　どこかに探して来た
背の高さ　明日から見当たらない

校庭の隅に　満開の桜の木たち
春風に陽射しの雫が揺れている

思い出は忘れもの
ずっと　そばにいたのに…
心の端っこにそのままにしてた
残された寂しさと
ホントは好きだったこと
考えないように
無邪気に過ごした季節が終わる

制服が少し　小さめに見えるのは
きっと　大人になったからでしょう
4月になれば　都会へと行ってしまう
その肩に　一枚の夢　花びら…

校門の中で　テニス部のみんな集まり
微笑みに涙を隠して見送った

思い出は忘れもの
胸がきゅんとして来て
日向がいつもより　暖かく感じる
時々は振り向いて
私をちゃんと見て欲しい
一度も言えぬまま
憧れ続けた季節の後で…

思い出は忘れもの
ずっと　そばにいたのに…
心の端っこにそのままにしてた
残された寂しさと
ホントは好きだったこと
考えないように
無邪気に過ごした季節が終わる",https://www.uta-net.com/song/108736/
104095,そばにいさせて,秋元康,YORI,,黄金色の夕陽が　半分だけ　沈んでる　眺めてたら　涙が　はらはらと落ちた　　悲しいわけじゃなく　感動したの　生きるってことは素晴らしい　この胸の思いを　言葉にできなくて　頬に独り言　　私のしあわせは　あなたとの出会い　大きな空の下　愛を見つけたこと　一緒にどこまでも　歩いて行きたい　願いはひとつだけ　すぐそばにいさせて…　　いつのまにか昇って　見守るのは　一番星　どんな時も　やさしく　きらきらと笑う　　星が見える夜も　見えない夜も　いつでもそこで勇気をくれる　誰もみな 心に　大事な人がいて　夢を思い出す　　私のしあわせは　今という時間　小さな出来事が　とても愛しくなる　どこかで悲しみに　道　塞がれても　あなたがいるだけで　きっと　強くなれる　　そんな風に思える　今の自分　驚くくらいに好きになった　この世のすべてに　感謝をしている　命　ありがとう　　私のしあわせは　輝く星空　光のその中に　愛を見つけたこと　宇宙の片隅で　愛し合う偶然　あなたの　永遠の　すぐそばにいさせて,"黄金色の夕陽が
半分だけ
沈んでる
眺めてたら
涙が
はらはらと落ちた

悲しいわけじゃなく
感動したの
生きるってことは素晴らしい
この胸の思いを
言葉にできなくて
頬に独り言

私のしあわせは
あなたとの出会い
大きな空の下
愛を見つけたこと
一緒にどこまでも
歩いて行きたい
願いはひとつだけ
すぐそばにいさせて…

いつのまにか昇って
見守るのは
一番星
どんな時も
やさしく
きらきらと笑う

星が見える夜も
見えない夜も
いつでもそこで勇気をくれる
誰もみな 心に
大事な人がいて
夢を思い出す

私のしあわせは
今という時間
小さな出来事が
とても愛しくなる
どこかで悲しみに
道　塞がれても
あなたがいるだけで
きっと　強くなれる

そんな風に思える
今の自分
驚くくらいに好きになった
この世のすべてに
感謝をしている
命　ありがとう

私のしあわせは
輝く星空
光のその中に
愛を見つけたこと
宇宙の片隅で
愛し合う偶然
あなたの
永遠の
すぐそばにいさせて",https://www.uta-net.com/song/104095/
280066,ソーユートコあるよね？,秋元康,youth case,youth case,いいんじゃない？　ままままあいいか　それもあり　なくなくもない　いいんじゃない？　ままままあそうか　よくもない　よくなくもない　　オッオー　オッオー　オッオー　オッオー　　過去と現在　未来形　愛にも色々あるだろうが　さっきからずっと話してる　そいつ何者だ？　だからこういうパーティー　好きになれないのさ　人間関係(複雑すぎちゃって…)　君にしてみりゃ　みんな　友達なんだろ？　　元彼って　紹介しないでくれ　僕は冷静になれないし　気まずくなきゃおかしい　　君って　ソーユートコあるよね？　空気なんて気にしない　ドン引きするくらい　マイペースなんだ　(いいんじゃない？　ままままあいいか)　ホント　自分に正直すぎる　素直な君を見てると　どうでもよくなるよ　好きならオーライ！　　オッオー　オッオー　オッオー　オッオー　　ちょっと馴れ馴れしいボディタッチ　嫉妬なんかしたくないけど　そんなに長いハグは　必要なのか？　なぜか僕の器がちっちゃく見えて　自己嫌悪だよ(そんなことないよね)　一事が万事　君は　楽しく生きるだけ　　今さら　何もないってことは　そりゃあ僕だってわかってる　だけど少しは気を遣え！　　ソコだ　ソーユートコよくない　前から言おうと思ってた　言ってしまったら　僕の負けだ　(いいんじゃない？　ままままあそうか)　きっと　言わなきゃよかったよなんて　後悔をしてしまうだろう　嫌いなところも　飲み込んでオーライ！　　いいんじゃない？　ままままあそうか　よくもない　よくなくもない　　見ていないフリとかしちゃって　全然　気にしてない感じで　そんなことあったの？なんて　とぼけちゃって聞き返そう　　「ソーユートコあるよね？」　　君って　ソーユートコあるよね？　空気なんて気にしない　ドン引きするくらい　イペースなんだ　(いいんじゃない？　ままままあいいか)　ホント　自分に正直すぎる　素直な君を見てると　それも　独り言　好きならオーケー　ホントだって　全部　独り言　言えるわけない…　　オッオー　オッオー　何だってオーライ！　オッオー　オッオー　　ソーユートコ　ソーユートコ　ソーユートコ　あるよね？,"いいんじゃない？　ままままあいいか
それもあり　なくなくもない
いいんじゃない？　ままままあそうか
よくもない　よくなくもない

オッオー
オッオー
オッオー
オッオー

過去と現在　未来形
愛にも色々あるだろうが
さっきからずっと話してる
そいつ何者だ？
だからこういうパーティー　好きになれないのさ
人間関係(複雑すぎちゃって…)
君にしてみりゃ　みんな
友達なんだろ？

元彼って
紹介しないでくれ
僕は冷静になれないし
気まずくなきゃおかしい

君って　ソーユートコあるよね？
空気なんて気にしない
ドン引きするくらい
マイペースなんだ
(いいんじゃない？　ままままあいいか)
ホント　自分に正直すぎる
素直な君を見てると
どうでもよくなるよ
好きならオーライ！

オッオー
オッオー
オッオー
オッオー

ちょっと馴れ馴れしいボディタッチ
嫉妬なんかしたくないけど
そんなに長いハグは
必要なのか？
なぜか僕の器がちっちゃく見えて
自己嫌悪だよ(そんなことないよね)
一事が万事　君は
楽しく生きるだけ

今さら
何もないってことは
そりゃあ僕だってわかってる
だけど少しは気を遣え！

ソコだ　ソーユートコよくない
前から言おうと思ってた
言ってしまったら
僕の負けだ
(いいんじゃない？　ままままあそうか)
きっと　言わなきゃよかったよなんて
後悔をしてしまうだろう
嫌いなところも
飲み込んでオーライ！

いいんじゃない？　ままままあそうか
よくもない　よくなくもない

見ていないフリとかしちゃって
全然　気にしてない感じで
そんなことあったの？なんて
とぼけちゃって聞き返そう

「ソーユートコあるよね？」

君って　ソーユートコあるよね？
空気なんて気にしない
ドン引きするくらい
イペースなんだ
(いいんじゃない？　ままままあいいか)
ホント　自分に正直すぎる
素直な君を見てると
それも　独り言
好きならオーケー
ホントだって
全部　独り言
言えるわけない…

オッオー
オッオー
何だってオーライ！
オッオー
オッオー

ソーユートコ
ソーユートコ
ソーユートコ
あるよね？",https://www.uta-net.com/song/280066/
90469,大好き,秋元康,多田慎也,,Uh…　Uh…　　大好きなの　あなたのこと　24時間 考えてる　大好きなの　夢の中でも　あなたが出て来て 切なくなる　　どんなつらいことも　これからは大丈夫　瞳(め)を閉じて想うのよ　胸の奥のしあわせを…　　聞いてる?　　大好きなの　あなたのこと　世界で一番 大事な人　大好きなの　そう 永遠に…　あなたがいるから 私がいる　　Uh…　Uh…　　大好きなの　大好きすぎて　なぜか涙が溢れ出す　大好きなの　こんな気持ちは　生まれて初めて もどかしくて…　　生きることの意味が　本当にわかったわ　また明日 会いたいと　願う人ができること　　聞いてる?　　大好きなの　百の言葉を　選んでみても足りないわ　大好きなの　あなたのすべて　この世はバラ色　夢見心地　　大好きなの　あなたのこと　ずっとこのまま　見つめていたい　大好きなの　それだけでいい　他には何も　見えなくなる　　大好きなの　あなたのこと　24時間 考えてる　大好きなの　夢の中でも　あなたが出て来て 切なくなる　　Uh…　Uh…,"Uh…
Uh…

大好きなの
あなたのこと
24時間 考えてる
大好きなの
夢の中でも
あなたが出て来て 切なくなる

どんなつらいことも
これからは大丈夫
瞳(め)を閉じて想うのよ
胸の奥のしあわせを…

聞いてる?

大好きなの
あなたのこと
世界で一番 大事な人
大好きなの
そう 永遠に…
あなたがいるから 私がいる

Uh…
Uh…

大好きなの
大好きすぎて
なぜか涙が溢れ出す
大好きなの
こんな気持ちは
生まれて初めて もどかしくて…

生きることの意味が
本当にわかったわ
また明日 会いたいと
願う人ができること

聞いてる?

大好きなの
百の言葉を
選んでみても足りないわ
大好きなの
あなたのすべて
この世はバラ色
夢見心地

大好きなの
あなたのこと
ずっとこのまま
見つめていたい
大好きなの
それだけでいい
他には何も
見えなくなる

大好きなの
あなたのこと
24時間 考えてる
大好きなの
夢の中でも
あなたが出て来て 切なくなる

Uh…
Uh…",https://www.uta-net.com/song/90469/
