song_id,title,lyricist,composer,arranger,opening_lyrics,full_lyrics,song_url
198146,黄昏のタンデム,秋元康,外山大輔,外山大輔,アクセルを全開にして　ぶっ飛ばそうルート３　大人たちの説得なんか　速度制限の標識みたいなもの　　愛を信じることが　愚かなことだと殴られても　俺たちはもう止められないぜ　目指したこの先の未来が　行き止まりであったとしても　今の２人に失うものはない　　黄昏のタンデム　しっかりと掴まれ！　沈む空　一気に走り抜けよう　美しい風景　一瞬の輝き　生きてる実感を目に焼き付けて逃げよう　　ブレーキを掛けられなくて　華奢な腕がしがみついた　許してくれ　不安にさせて　ライト点ければ　夜が味方になる　　明日(あす)を夢見ることが　こんなに難しいことなんて　昨日までそう思わなかった　何とかなるわよと呟く　背中越しのおまえの声　冷たい風にかき消されそうさ　　青春のタンデム　もし何があっても　命懸け　おまえを守り続けよう　真っ暗な涯(はて)には　限りない時間と　俺たちの自由が待っているだろう　どこかで　　黄昏のタンデム　しっかりと掴まれ！　沈む空　一気に走り抜けよう　美しい風景　一瞬の輝き　生きてる実感を目に焼き付けて逃げよう,"アクセルを全開にして
ぶっ飛ばそうルート３
大人たちの説得なんか
速度制限の標識みたいなもの

愛を信じることが
愚かなことだと殴られても
俺たちはもう止められないぜ
目指したこの先の未来が
行き止まりであったとしても
今の２人に失うものはない

黄昏のタンデム
しっかりと掴まれ！
沈む空　一気に走り抜けよう
美しい風景
一瞬の輝き
生きてる実感を目に焼き付けて逃げよう

ブレーキを掛けられなくて
華奢な腕がしがみついた
許してくれ　不安にさせて
ライト点ければ　夜が味方になる

明日(あす)を夢見ることが
こんなに難しいことなんて
昨日までそう思わなかった
何とかなるわよと呟く
背中越しのおまえの声
冷たい風にかき消されそうさ

青春のタンデム
もし何があっても
命懸け　おまえを守り続けよう
真っ暗な涯(はて)には
限りない時間と
俺たちの自由が待っているだろう　どこかで

黄昏のタンデム
しっかりと掴まれ！
沈む空　一気に走り抜けよう
美しい風景
一瞬の輝き
生きてる実感を目に焼き付けて逃げよう",https://www.uta-net.com/song/198146/
266239,誰より手を振ろう,秋元康,藤本貴則,若田部誠,家の近くで随分待っていたんだ　君の引越しのトラック　もうすぐ来る頃だろう　　遠い街へ行くって聞かされたあの日に　引き止めることもできなくて　僕だけ黙った　　誰より手を振ろう　この気持ち　気づいて欲しいよ　全力　手を振ろう　寂しさを整理できずに　思いの丈(たけ)ぶつけたいんだ　君のことが見えなくなるまで　　幼馴染で一番仲よかった　君がいなくなっちゃったら　喧嘩相手は誰になる？　　なんか水臭いと思っていたけれど　サヨナラを言い出せなかった事情もわかるよ　　誰より手を振ろう　近すぎて見えなかった恋　笑顔で手を振ろう　思い出に負けないくらい未来は輝いてるよ　君のことをずっと忘れない　　枝から葉っぱが離れ　ひらひら舞い散るように　掌(てのひら)は　誰かへの愛を語る　　誰より手を振ろう　この気持ち　気づいて欲しいよ　全力　手を振ろう　寂しさを整理できずに　思いの丈(たけ)ぶつけたいんだ　君のことが見えなくなるまで　　誰より手を振ろう　近すぎて見えなかった恋　笑顔で手を振ろう　思い出に負けないくらい未来は輝いてるよ　君のことをずっと忘れない,"家の近くで随分待っていたんだ
君の引越しのトラック　もうすぐ来る頃だろう

遠い街へ行くって聞かされたあの日に
引き止めることもできなくて　僕だけ黙った

誰より手を振ろう　この気持ち　気づいて欲しいよ
全力　手を振ろう
寂しさを整理できずに　思いの丈(たけ)ぶつけたいんだ
君のことが見えなくなるまで

幼馴染で一番仲よかった
君がいなくなっちゃったら　喧嘩相手は誰になる？

なんか水臭いと思っていたけれど
サヨナラを言い出せなかった事情もわかるよ

誰より手を振ろう　近すぎて見えなかった恋
笑顔で手を振ろう
思い出に負けないくらい未来は輝いてるよ
君のことをずっと忘れない

枝から葉っぱが離れ
ひらひら舞い散るように
掌(てのひら)は
誰かへの愛を語る

誰より手を振ろう　この気持ち　気づいて欲しいよ
全力　手を振ろう
寂しさを整理できずに　思いの丈(たけ)ぶつけたいんだ
君のことが見えなくなるまで

誰より手を振ろう　近すぎて見えなかった恋
笑顔で手を振ろう
思い出に負けないくらい未来は輝いてるよ
君のことをずっと忘れない",https://www.uta-net.com/song/266239/
206314,Chain of love,秋元康,後藤康二(ck510),生田真心,ねえ　誰かのために　何かしてますか？　陽の当たらない場所で　支えてますか？　　強い風吹けば　そっと盾になり　雨が降れば　心の庇(ひさし)になる　　誰も気づかなくていい　こんな私にできること　一つでも…　　愛したい　大事な人　そっと手差し伸べ　その隣で　寄り添うように…　知らぬ間に　今　私も　きっと誰かに　支えられてる　やさしさとは　Chain of love　　ねえ　生きてる意味を　考えてますか？　自分が自分である　命の証(あか)し　　人は誰も皆　太陽を受けて　そこにいる　確かな影ができる　　役に立ちたいだけよ　見返りなんか関係ない　無償の愛　　守りたい　仲間たちを…　当たり前のように　その悲しみ　包み込んで…　つらい時　ほら　近くの　誰かが手と手を　繋いでくれる　やさしさとは　Chain of love　　一人きりじゃ　生きられない　凸凹の道ばかりだ　そう　夢とは　力合わせ　明日へと運ぶもの　　愛したい　大事な人　そっと手差し伸べ　その隣で　寄り添うように…　知らぬ間に　今　私も　きっと誰かに　支えられてる　やさしさとは　Chain of love　人生とは　Chain of love,"ねえ　誰かのために
何かしてますか？
陽の当たらない場所で
支えてますか？

強い風吹けば
そっと盾になり
雨が降れば
心の庇(ひさし)になる

誰も気づかなくていい
こんな私にできること
一つでも…

愛したい
大事な人
そっと手差し伸べ
その隣で
寄り添うように…
知らぬ間に
今　私も
きっと誰かに
支えられてる
やさしさとは　Chain of love

ねえ　生きてる意味を
考えてますか？
自分が自分である
命の証(あか)し

人は誰も皆
太陽を受けて
そこにいる
確かな影ができる

役に立ちたいだけよ
見返りなんか関係ない
無償の愛

守りたい
仲間たちを…
当たり前のように
その悲しみ
包み込んで…
つらい時
ほら　近くの
誰かが手と手を
繋いでくれる
やさしさとは　Chain of love

一人きりじゃ
生きられない
凸凹の道ばかりだ
そう　夢とは
力合わせ
明日へと運ぶもの

愛したい
大事な人
そっと手差し伸べ
その隣で
寄り添うように…
知らぬ間に
今　私も
きっと誰かに
支えられてる
やさしさとは　Chain of love
人生とは　Chain of love",https://www.uta-net.com/song/206314/
151529,天文部の事情,秋元康,章夫,若田部誠,糸が切れ　バラバラに　飛び散った　ビーズよ　不規則な　線　描く　運命とは　予測不能　　天文部を　選んだ理由は　いつの日にか　そう　話したくて　　君は宇宙の彼方で　僕よりも少しだけ　先に生まれた　遠く輝いた星の　その光　いつのもの?　答えられない　愛は何光年?　　望遠鏡　覗いてる　長い髪　束ねて…　星たちの　並び方　ロマンティックな　アルゴリズム　　真夜中過ぎ　校舎の屋上　募る想い　ああ　プラネタリウム　　君は地球のここから　今　何を探してるの?　僕は知りたい　2つ年上の君は　満天の星の中　たった一つの　夢に手を伸ばす　　天文部を　君が辞めるって　嘘なんだろ?　そう　風の噂　　君は宇宙の彼方で　僕よりも少しだけ　先に生まれた　遠く輝いた星の　その光　いつのもの?　答えられない　愛は何光年?,"糸が切れ
バラバラに
飛び散った
ビーズよ
不規則な
線　描く
運命とは
予測不能

天文部を
選んだ理由は
いつの日にか
そう　話したくて

君は宇宙の彼方で
僕よりも少しだけ
先に生まれた
遠く輝いた星の
その光　いつのもの?
答えられない
愛は何光年?

望遠鏡
覗いてる
長い髪
束ねて…
星たちの
並び方
ロマンティックな
アルゴリズム

真夜中過ぎ
校舎の屋上
募る想い
ああ　プラネタリウム

君は地球のここから
今　何を探してるの?
僕は知りたい
2つ年上の君は
満天の星の中
たった一つの
夢に手を伸ばす

天文部を
君が辞めるって
嘘なんだろ?
そう　風の噂

君は宇宙の彼方で
僕よりも少しだけ
先に生まれた
遠く輝いた星の
その光　いつのもの?
答えられない
愛は何光年?",https://www.uta-net.com/song/151529/
311462,突然 Do love me!,秋元康,ツキダタダシ,ツキダタダシ,じっと待ってるだけじゃダメよ　今　サイコロ投げないでどうする？　何にも始まらない　指くわえたまま見てるのか？　向こうから来ないなら　こっちから行って差し上げましょうか？　まわりの誰かに　何を言われたって　Don't worry　(Go for it！)　　片想いでいいなんて嘘でしょう　(Go ahead！ Go ahead！　彼氏の前に踏み出せ！)　女の子よ　好きと告白しよう　(Confession Confession)　　Hey！ Hey！ You！　Do love me！　突然　ごめんね　この想い　伝えさせて　Darling！　だって(だって)胸が(胸が)　張り裂けそうで…　Hard to say...　Do love me！　恋は衝動的　もう誰も止められない　My heart　YesでもNoでもいいの　愛してるわ　美しいロマンス　　もっとガツガツして行こう！　欲しいものは欲しいって言おう！　弱気じゃつまらない　残り物なんて福もない　いい人でいたいなら　その恋譲ってればいいだろう　ホントに好きなら　どんな手使っても　I'll get it！　(ASAP)　　カッコつけてたって　しょうがないよ　(Just Do it！ Just Do it！　とにかくやっちゃおうぜ！)　男の子よ　ちゃんと受け止めてやれ　(Gently！ Gently！)　　Hey！ Hey！ Guys！　You can do it！　何を躊躇(ためら)うの？　馬鹿じゃない？　青春は一瞬　こんな(こんな)チャンス(チャンス)　なかなか来ないよ　I think so...　You can do it！　絶対　大丈夫！　恋すれば　臆病者　Everybody！　後から思い出したら　真っ赤になる　恥ずかしい感情　　このビートに　さあ乗りましょう　恋なんて勢いよ　　Hey！ Hey！ You！　Do love me！　突然　ごめんね　この想い　伝えさせて　Darling！　だって(だって)胸が(胸が)　張り裂けそうで…　Hard to say...　Do love me！　恋は衝動的　もう誰も止められない　My heart　YesでもNoでもいいの　愛してるわ　美しいロマンス　　美しいリグレット,"じっと待ってるだけじゃダメよ
今　サイコロ投げないでどうする？
何にも始まらない
指くわえたまま見てるのか？
向こうから来ないなら
こっちから行って差し上げましょうか？
まわりの誰かに
何を言われたって　Don't worry
(Go for it！)

片想いでいいなんて嘘でしょう
(Go ahead！ Go ahead！　彼氏の前に踏み出せ！)
女の子よ　好きと告白しよう
(Confession Confession)

Hey！ Hey！ You！
Do love me！　突然　ごめんね
この想い　伝えさせて　Darling！
だって(だって)胸が(胸が)
張り裂けそうで…
Hard to say...
Do love me！　恋は衝動的
もう誰も止められない　My heart
YesでもNoでもいいの　愛してるわ
美しいロマンス

もっとガツガツして行こう！
欲しいものは欲しいって言おう！
弱気じゃつまらない
残り物なんて福もない
いい人でいたいなら
その恋譲ってればいいだろう
ホントに好きなら
どんな手使っても　I'll get it！
(ASAP)

カッコつけてたって　しょうがないよ
(Just Do it！ Just Do it！　とにかくやっちゃおうぜ！)
男の子よ　ちゃんと受け止めてやれ
(Gently！ Gently！)

Hey！ Hey！ Guys！
You can do it！　何を躊躇(ためら)うの？
馬鹿じゃない？　青春は一瞬
こんな(こんな)チャンス(チャンス)
なかなか来ないよ
I think so...
You can do it！　絶対　大丈夫！
恋すれば　臆病者　Everybody！
後から思い出したら　真っ赤になる
恥ずかしい感情

このビートに　さあ乗りましょう
恋なんて勢いよ

Hey！ Hey！ You！
Do love me！　突然　ごめんね
この想い　伝えさせて　Darling！
だって(だって)胸が(胸が)
張り裂けそうで…
Hard to say...
Do love me！　恋は衝動的
もう誰も止められない　My heart
YesでもNoでもいいの　愛してるわ
美しいロマンス

美しいリグレット",https://www.uta-net.com/song/311462/
226099,止まらない観覧車,秋元康,FURUTA & Dr. Lilcom,Dr.Lilcom,On the Ferris wheel　　あなたのことが嫌いと言って　ナイ！ナイ！ナイ！　むしろ大好きだからキスは　シナイ！シナイ！シナイ！　　空を回る夜のデートスポット　煌めく街灯り　こんなに狭い場所で　唇　近づけたから拒んだんだ　　観覧車は一回りで　恋の時間が　終わってしまう　せっかくのこの関係　永遠に続いて欲しい　ゆっくり　ゆっくり　進んで　二人に終わりが来ないように　大切にしたいだけ　願いは　止まらない観覧車　　私と長く付き合いたいなら　ダメ！ダメ！ダメ！　ねえ　いつの日にか熱いキスを　シタイ！シタイ！シタイ！　　手を伸ばせば届くミルキーウェイ　今　てっぺん辺り　そんなに動かないで　あなたがこっちに来ると揺れるでしょう　　観覧車は15分で　夢から覚めて　地上に降りる　今だけのときめきなら　儚(はかな)いロマンスでいい　このまま　このまま　信じて　二人の世界が始まるまで　もう少しお預けよ　愛とは　止まらない観覧車　　もしもすぐにキスを許しちゃったら　そう　どんなに好きだって　心も体もまた　何もなかった現実に戻るだけよ　　観覧車は一回りで　恋の時間が　終わってしまう　せっかくのこの関係　永遠に続いて欲しい　ゆっくり　ゆっくり　進んで　二人に終わりが来ないように　大切にしたいだけ　願いは　止まらない観覧車　　On the Ferris wheel　　On the Ferris wheel,"On the Ferris wheel

あなたのことが嫌いと言って　ナイ！ナイ！ナイ！
むしろ大好きだからキスは　シナイ！シナイ！シナイ！

空を回る夜のデートスポット
煌めく街灯り
こんなに狭い場所で
唇　近づけたから拒んだんだ

観覧車は一回りで
恋の時間が
終わってしまう
せっかくのこの関係
永遠に続いて欲しい
ゆっくり　ゆっくり　進んで
二人に終わりが来ないように
大切にしたいだけ
願いは
止まらない観覧車

私と長く付き合いたいなら　ダメ！ダメ！ダメ！
ねえ　いつの日にか熱いキスを　シタイ！シタイ！シタイ！

手を伸ばせば届くミルキーウェイ
今　てっぺん辺り
そんなに動かないで
あなたがこっちに来ると揺れるでしょう

観覧車は15分で
夢から覚めて
地上に降りる
今だけのときめきなら
儚(はかな)いロマンスでいい
このまま　このまま　信じて
二人の世界が始まるまで
もう少しお預けよ
愛とは
止まらない観覧車

もしもすぐにキスを許しちゃったら
そう　どんなに好きだって
心も体もまた
何もなかった現実に戻るだけよ

観覧車は一回りで
恋の時間が
終わってしまう
せっかくのこの関係
永遠に続いて欲しい
ゆっくり　ゆっくり　進んで
二人に終わりが来ないように
大切にしたいだけ
願いは
止まらない観覧車

On the Ferris wheel

On the Ferris wheel",https://www.uta-net.com/song/226099/
376941,夏のせいじゃない,秋元康,youth case,YouSee,図書室の窓際で　シェイドの羽根(はね)を下ろし　英語の長文に集中してた　君が僕の近くに座ったりするから　チラチラ気になってしまうんだ　　シャツの腕を捲(まく)りながら　ノートで煽いでた　絶対　違う　　夏のせいじゃない(汗が出るよ)　こんな暑いのは(なぜなんだろう？)　太陽はジリジリと　照りつけているけど…　　夏のせいじゃない(君のせいだ)　胸が高鳴るよ　冷房を効かせたって　この恋は　もう止まらない　　放課後の校庭は　野球部の声と　サッカー部の声が競い合う　　土に残る熱が全て　青春の水分を　蒸発させる　　誰のせいなのか(この暑さは)　夏の気圧配置(フェーン現象)　燃え上がってるものは　僕もわかってるんだ　　誰のせいなのか(言えないけど)　たぶん　君のこと　どうしても伝えられない　片想い　上昇中　　いつになれば今よりも　涼しくなるか？　天気予報　伝えてない　好きという気持ち　どうすればいい？　　僕のせいだよ　暑いのは　季節が変わったって　このままだろう　　夏のせいじゃない(汗が出るよ)　こんな暑いのは(なぜなんだろう？)　太陽はジリジリと　照りつけているけど…　　夏のせいじゃない(君のせいだ)　胸が高鳴るよ　冷房を効かせたって　この恋は　もう止まらない,"図書室の窓際で　シェイドの羽根(はね)を下ろし
英語の長文に集中してた
君が僕の近くに座ったりするから
チラチラ気になってしまうんだ

シャツの腕を捲(まく)りながら
ノートで煽いでた
絶対　違う

夏のせいじゃない(汗が出るよ)
こんな暑いのは(なぜなんだろう？)
太陽はジリジリと
照りつけているけど…

夏のせいじゃない(君のせいだ)
胸が高鳴るよ
冷房を効かせたって
この恋は　もう止まらない

放課後の校庭は　野球部の声と
サッカー部の声が競い合う

土に残る熱が全て
青春の水分を
蒸発させる

誰のせいなのか(この暑さは)
夏の気圧配置(フェーン現象)
燃え上がってるものは
僕もわかってるんだ

誰のせいなのか(言えないけど)
たぶん　君のこと
どうしても伝えられない
片想い　上昇中

いつになれば今よりも　涼しくなるか？
天気予報　伝えてない
好きという気持ち　どうすればいい？

僕のせいだよ　暑いのは
季節が変わったって　このままだろう

夏のせいじゃない(汗が出るよ)
こんな暑いのは(なぜなんだろう？)
太陽はジリジリと
照りつけているけど…

夏のせいじゃない(君のせいだ)
胸が高鳴るよ
冷房を効かせたって
この恋は　もう止まらない",https://www.uta-net.com/song/376941/
206315,74億分の1の君へ,秋元康,斉門,野中“まさ”雄一,生まれたあの日から　ずっと探して来た　運命の相手が　隣で微笑むよ　　いくつか恋をして　遠回りもしたけれど　最後の恋人に　やっと出会えた　　74億人から　たった一人だけ　君のことを　選んだんだ　　世界一のプロポーズ (プロポーズ)　心の底から I love you (I love you)　見つめ合ってプロポーズ (プロポーズ)　幸せにするよ I promise (I promise)　愛の (愛の)　言葉 (言葉) Will you marry me？　これからの人生　一緒に　歩こう　　いつの日かどこかで　きっと会えるだろう　ハートの足音を　今日まで待っていた　　友達で始まり　誰より大切な人と　お互いに気づいて　確かめ合えた　　こんなすぐ近くに　君がいたなんて　予想外の　奇跡だった　　世界一の Wedding (Wedding)　君を守りたい I need you (I need you)　夢のような Wedding (Wedding)　幸せになろう Forever (Forever)　愛を (愛を)　贈る (贈る) I wanna kiss you　僕たちの未来は　明るい太陽　　みんなが祝ってるよ　光の中　歌って踊って　We're so happy　　世界一のプロポーズ (プロポーズ)　心の底から I love you (I love you)　見つめ合ってプロポーズ (プロポーズ)　幸せにするよ I promise (I promise)　愛の (愛の)　言葉 (言葉) Will you marry me？　これからの人生　一緒に　歩こう,"生まれたあの日から
ずっと探して来た
運命の相手が
隣で微笑むよ

いくつか恋をして
遠回りもしたけれど
最後の恋人に
やっと出会えた

74億人から
たった一人だけ
君のことを
選んだんだ

世界一のプロポーズ (プロポーズ)
心の底から I love you (I love you)
見つめ合ってプロポーズ (プロポーズ)
幸せにするよ I promise (I promise)
愛の (愛の)
言葉 (言葉) Will you marry me？
これからの人生
一緒に　歩こう

いつの日かどこかで
きっと会えるだろう
ハートの足音を
今日まで待っていた

友達で始まり
誰より大切な人と
お互いに気づいて
確かめ合えた

こんなすぐ近くに
君がいたなんて
予想外の
奇跡だった

世界一の Wedding (Wedding)
君を守りたい I need you (I need you)
夢のような Wedding (Wedding)
幸せになろう Forever (Forever)
愛を (愛を)
贈る (贈る) I wanna kiss you
僕たちの未来は
明るい太陽

みんなが祝ってるよ
光の中
歌って踊って
We're so happy

世界一のプロポーズ (プロポーズ)
心の底から I love you (I love you)
見つめ合ってプロポーズ (プロポーズ)
幸せにするよ I promise (I promise)
愛の (愛の)
言葉 (言葉) Will you marry me？
これからの人生
一緒に　歩こう",https://www.uta-net.com/song/206315/
151530,波音のオルゴール,秋元康,福田貴訓,SHIKI,去年のサンダルを履いて　歩き出す砂浜　ちょっと転びそうになってしまったけれど　隣にあなたはいないの　　渚に溢れるカップル　甘い接吻(くちづけ)思い出す　　Listen　波音は恋のオルゴール　素敵な真夏のメロディー　壊れたハートを慰めてくれるよ　Listen　お気に入りのあの日の水着　今年はもう似合わないね　海にも入らないし陽焼けもしたくない　ワンピースのままでいい　　何枚も自撮りした写真　もう消してしまった　だってスマホ手にするその度ごとに　胸が切なくなるから　　あのコインシャワーで順番に　砂を流した海の家　　Lonely　波音は恋のオルゴール　水平線の彼方から　愛しさみたいに　こっそり　近づいて来る　Lonely　レモン味のこのかき氷　一人じゃ食べきれないでしょ?　わざわざここまで泣きに来たみたい　涙が止まらない　　2人だけの海岸　　たった一年なのに　何だか　しあわせが　遠く想う　　Listen　波音は恋のオルゴール　素敵な真夏のメロディー　壊れたハートを慰めてくれるよ　Listen　お気に入りのあの日の水着　今年はもう似合わないね　海にも入らないし陽焼けもしたくない　ワンピースのままでいい　　少し地味な　ワンピースでいい,"去年のサンダルを履いて
歩き出す砂浜
ちょっと転びそうになってしまったけれど
隣にあなたはいないの

渚に溢れるカップル
甘い接吻(くちづけ)思い出す

Listen
波音は恋のオルゴール
素敵な真夏のメロディー
壊れたハートを慰めてくれるよ
Listen
お気に入りのあの日の水着
今年はもう似合わないね
海にも入らないし陽焼けもしたくない
ワンピースのままでいい

何枚も自撮りした写真
もう消してしまった
だってスマホ手にするその度ごとに
胸が切なくなるから

あのコインシャワーで順番に
砂を流した海の家

Lonely
波音は恋のオルゴール
水平線の彼方から
愛しさみたいに　こっそり　近づいて来る
Lonely
レモン味のこのかき氷
一人じゃ食べきれないでしょ?
わざわざここまで泣きに来たみたい
涙が止まらない

2人だけの海岸

たった一年なのに
何だか
しあわせが
遠く想う

Listen
波音は恋のオルゴール
素敵な真夏のメロディー
壊れたハートを慰めてくれるよ
Listen
お気に入りのあの日の水着
今年はもう似合わないね
海にも入らないし陽焼けもしたくない
ワンピースのままでいい

少し地味な
ワンピースでいい",https://www.uta-net.com/song/151530/
242051,2018年の橋,秋元康,谷村庸平,佐々木裕,車は長い橋を渡り(渡り)　ここから日差しが変わるよ(変わって行く)　見下ろすこの海はただ青く(青く)　僕が育った島の影がもう近づく　生まれ育った島の影がもう近づく　　君と一緒に帰るってことを　伝えたら(みんな)昔の友達が　待ってるよって…　　どこまでも続くこの道　ずっとずっとまっすぐに　何年も帰らなかった　僕の気まずさ　あの頃は遠く感じた　夢と現実の距離感　今　僕の恋人が　故郷(ふるさと)　繋いでくれた　　日差しの先の出口降りて(降りて)　懐かしい景色が広がる(広がってく)　こんなに便利になった街は(街は)　飛び出した若い僕を覚えてくれてるか？　　片道だけのチケット握り　空っぽの(自分)トランク持ち込んで　船に乗った　　いつまでも変わらない道　これがこれが未来だよ　やるだけのことはやって　悔いはないんだ　あの頃は何を求めた？　絶対　ここにはないもの　僕たちの結婚を　故郷(ふるさと)で祝うために…　　どこまでも続くこの道　ずっとずっとまっすぐに　何年も帰らなかった　僕の気まずさ　あの頃は見つからなかった　この土地にしかないもの　今　やっと　気づいたよ　最後に帰るべき場所,"車は長い橋を渡り(渡り)
ここから日差しが変わるよ(変わって行く)
見下ろすこの海はただ青く(青く)
僕が育った島の影がもう近づく
生まれ育った島の影がもう近づく

君と一緒に帰るってことを
伝えたら(みんな)昔の友達が
待ってるよって…

どこまでも続くこの道
ずっとずっとまっすぐに
何年も帰らなかった
僕の気まずさ
あの頃は遠く感じた
夢と現実の距離感
今　僕の恋人が
故郷(ふるさと)　繋いでくれた

日差しの先の出口降りて(降りて)
懐かしい景色が広がる(広がってく)
こんなに便利になった街は(街は)
飛び出した若い僕を覚えてくれてるか？

片道だけのチケット握り
空っぽの(自分)トランク持ち込んで
船に乗った

いつまでも変わらない道
これがこれが未来だよ
やるだけのことはやって
悔いはないんだ
あの頃は何を求めた？
絶対　ここにはないもの
僕たちの結婚を
故郷(ふるさと)で祝うために…

どこまでも続くこの道
ずっとずっとまっすぐに
何年も帰らなかった
僕の気まずさ
あの頃は見つからなかった
この土地にしかないもの
今　やっと　気づいたよ
最後に帰るべき場所",https://www.uta-net.com/song/242051/
311457,HAKATA吸血鬼,秋元康,BASEMINT,BASEMINT,誰が私を狙っているの？　もう　そろそろ正解を見せても　いいタイミングじゃない？　「焦らさないで」　　ああ　あいつか彼か　息潜め　気配消してる黒い影　今夜も獲物　探してる　月の光　消える頃　どこかの憐(あわ)れな子羊に　ホントの顔を見せるのよ　鋭い牙で噛みつかれ　The end　　美しい男だったら　堕ちてくことも悪くないわ　笑顔で死ねるでしょう　　情熱が欲しい　欲しい　滴(したた)るような　真っ赤に燃えた血を…　接吻(くちづけ)してよ　してよ　忘れられない　愛とは奪うもの　吸血鬼よ　吸血鬼よ　こっちにおいで　Near me...　吸血鬼よ　吸血鬼よ　残酷に Kiss me！　　ふいに誰かが腕を掴んで　「ね　今夜はこのままお帰り」と　耳に囁いた　「ほっといて！」　　ああ　善人？悪人？どっちなの　表情からは読み取れない　10秒以内に目を見つめYesかNoか答えなきゃ　強がり言っても通じない　素性は全部バレている　幼稚な嘘の代償は Go to hell　　この世界　惜しくないなら　その生き方も悪くないわ　さよなら　たかが命　　欲望を捨てて　捨てて　無になりましょう　増えてく仲間たち　もう一度だけよ　だけよ　最後のハグを…　いつかは醒めるなら　悪い夢よ　悪い夢よ　うなされたって　So what？　悪い夢よ　悪い夢よ　図々しく Wake up！　　何も見えない暗闇は　自分自身を　実物大に映し出してくれる　思考の鏡　　情熱が欲しい　欲しい　滴(したた)るような　真っ赤に燃えた血を…　接吻(くちづけ)してよ　してよ　忘れられない　愛とは奪うもの　吸血鬼よ　吸血鬼よ　こっちにおいで　Near me...　吸血鬼よ　吸血鬼よ　残酷に Kiss me！,"誰が私を狙っているの？
もう　そろそろ正解を見せても
いいタイミングじゃない？
「焦らさないで」

ああ　あいつか彼か　息潜め　気配消してる黒い影
今夜も獲物　探してる　月の光　消える頃
どこかの憐(あわ)れな子羊に　ホントの顔を見せるのよ
鋭い牙で噛みつかれ　The end

美しい男だったら
堕ちてくことも悪くないわ
笑顔で死ねるでしょう

情熱が欲しい　欲しい　滴(したた)るような
真っ赤に燃えた血を…
接吻(くちづけ)してよ　してよ　忘れられない
愛とは奪うもの
吸血鬼よ
吸血鬼よ
こっちにおいで
Near me...
吸血鬼よ
吸血鬼よ
残酷に Kiss me！

ふいに誰かが腕を掴んで
「ね　今夜はこのままお帰り」と
耳に囁いた
「ほっといて！」

ああ　善人？悪人？どっちなの　表情からは読み取れない
10秒以内に目を見つめYesかNoか答えなきゃ
強がり言っても通じない　素性は全部バレている
幼稚な嘘の代償は Go to hell

この世界　惜しくないなら
その生き方も悪くないわ
さよなら　たかが命

欲望を捨てて　捨てて　無になりましょう
増えてく仲間たち
もう一度だけよ　だけよ　最後のハグを…
いつかは醒めるなら
悪い夢よ
悪い夢よ
うなされたって
So what？
悪い夢よ
悪い夢よ
図々しく Wake up！

何も見えない暗闇は
自分自身を　実物大に映し出してくれる
思考の鏡

情熱が欲しい　欲しい　滴(したた)るような
真っ赤に燃えた血を…
接吻(くちづけ)してよ　してよ　忘れられない
愛とは奪うもの
吸血鬼よ
吸血鬼よ
こっちにおいで
Near me...
吸血鬼よ
吸血鬼よ
残酷に Kiss me！",https://www.uta-net.com/song/311457/
151312,初恋バタフライ,秋元康,杉山勝彦,生田真心,少しだけ開(あ)いてた窓から　紛れ込んだモンシロチョウ　授業中　教室の壁を　自由にひらひら飛んでる　　あんな風に君のそばに行きたい　それが僕と気づかれないように…　　初恋はバタフライ　つかまえないで　君は僕のflower　切ないねバタフライ　ここにいるのに　僕は　(僕は)　何も言えない　　美しい真剣な表情で　君は前を向いている　ポニーテール　そこに止まったら　甘いシャンプーの香りかな　　心と身体(からだ)まるで幽体離脱　僕はここから君を見てる　　初恋はバタフライ　邪魔してるけど　僕を外に出さないで　もう少しバタフライ　そばにいさせて　君が　(君が)　大好きなんだ　　ほら机の上　今　羽根を合わせ　息を飲んで　止まってたら　君がwinkした　　初恋はバタフライ　つかまえないで　君は僕のflower　切ないねバタフライ　ここにいるのに　愛は　(愛は)　遠い　　初恋はバタフライ　邪魔してるけど　僕を外に出さないで　もう少しバタフライ　そばにいさせて　君が　(君が)　大好きなんだ,"少しだけ開(あ)いてた窓から
紛れ込んだモンシロチョウ
授業中　教室の壁を
自由にひらひら飛んでる

あんな風に君のそばに行きたい
それが僕と気づかれないように…

初恋はバタフライ
つかまえないで
君は僕のflower
切ないねバタフライ
ここにいるのに
僕は　(僕は)　何も言えない

美しい真剣な表情で
君は前を向いている
ポニーテール　そこに止まったら
甘いシャンプーの香りかな

心と身体(からだ)まるで幽体離脱
僕はここから君を見てる

初恋はバタフライ
邪魔してるけど
僕を外に出さないで
もう少しバタフライ
そばにいさせて
君が　(君が)　大好きなんだ

ほら机の上
今　羽根を合わせ
息を飲んで
止まってたら
君がwinkした

初恋はバタフライ
つかまえないで
君は僕のflower
切ないねバタフライ
ここにいるのに
愛は　(愛は)　遠い

初恋はバタフライ
邪魔してるけど
僕を外に出さないで
もう少しバタフライ
そばにいさせて
君が　(君が)　大好きなんだ",https://www.uta-net.com/song/151312/
